Student_ID,Age,Department,Electronics,Programming,Database,Data Science,Mathematics,DSA,Gender,CGPA
S06048,23,CSE,86,95,70,79,33,58,Female,5.32
S06049,20,CSE,83,73,79,72,40,50,Female,6.71
S06050,20,CSE,33,78,95,87,90,40,Male,6.33
S06051,22,CSE,58,71,43,96,37,63,Female,6.41
S06052,22,CSE,53,48,85,87,60,75,Male,9.09
S06053,20,CSE,45,45,55,63,95,52,Female,8.72
S06054,23,CSE,95,69,56,96,84,65,Female,6.65
S06055,22,CSE,88,32,63,30,94,47,Male,7.76
S06056,18,CSE,69,34,97,77,63,34,Female,7.62
S06057,19,CSE,93,42,49,42,41,67,Female,5.38
S06058,20,CSE,80,85,80,99,60,81,Male,7.2
S06059,19,CSE,66,97,85,76,32,94,Male,7.64
S06060,23,CSE,71,41,62,84,69,63,Male,5.81
S06061,22,CSE,65,56,73,93,58,90,Female,5.46
S06062,22,CSE,62,45,49,35,71,63,Female,9.95
S06063,20,CSE,37,90,63,77,68,38,Female,9.53
S06064,20,CSE,91,83,37,88,86,49,Male,5.77
S06065,21,CSE,36,97,69,31,80,53,Male,9.43
S06066,23,CSE,94,54,69,68,36,69,Female,9.49
S06067,20,CSE,99,30,59,93,51,89,Male,5.35
S06068,21,CSE,34,41,64,32,81,50,Female,8.98
S06069,19,CSE,73,31,70,86,85,70,Female,5.37
S06070,22,CSE,72,39,35,63,77,95,Female,9.51
S06071,20,CSE,32,60,48,46,58,70,Female,7.85
S06072,20,CSE,41,46,42,64,66,87,Female,8.2
S06073,20,CSE,50,31,48,65,72,52,Male,7.99
S06074,20,CSE,70,61,32,93,68,61,Male,9.42
S06075,24,CSE,76,81,76,79,95,70,Male,7.56
S06076,18,CSE,30,37,47,61,68,74,Male,9.44
S06077,24,CSE,77,43,42,47,68,54,Male,7.41
S06078,19,CSE,92,56,99,88,57,91,Male,7.94
S06079,23,CSE,75,49,39,34,38,62,Male,5.36
S06080,23,CSE,69,52,94,81,59,32,Female,7.68
S06081,21,CSE,39,73,31,55,81,87,Male,8.1
S06082,23,CSE,44,61,71,36,35,80,Female,5.04
S06083,18,CSE,31,97,73,97,70,91,Female,6.62
S06084,24,CSE,67,64,36,87,33,84,Female,5.1
S06085,19,CSE,51,73,71,61,95,30,Female,6.54
S06086,22,CSE,94,84,99,49,79,55,Male,8.68
S06087,23,CSE,76,78,48,50,46,85,Female,7.47
S06088,24,CSE,47,88,95,54,96,34,Female,8.4
S06089,22,CSE,79,58,75,99,91,30,Female,9.06
S06090,19,CSE,52,56,76,54,72,36,Male,8.36
S06091,20,CSE,99,83,75,83,87,48,Male,9.91
S06092,18,CSE,57,33,54,51,57,85,Male,8.82
S06093,24,CSE,50,95,99,65,68,91,Female,5.74
S06094,19,CSE,72,55,54,67,77,38,Female,7.64
S06095,18,CSE,82,36,97,89,53,45,Male,9.16
S06096,19,CSE,37,33,97,51,85,49,Male,7.69
S06097,20,CSE,59,40,59,46,84,37,Male,9.71
S06098,24,CSE,82,75,77,93,89,91,Female,7.52
S06099,20,CSE,74,61,43,85,64,49,Male,5.17
S06100,20,CSE,94,70,50,61,75,64,Female,7.72
S06101,21,CSE,39,79,38,68,35,48,Male,5.48
S06102,19,CSE,65,74,37,50,91,86,Male,8.98
S06103,19,CSE,77,41,34,31,50,93,Male,8.76
S06104,20,CSE,87,57,42,87,62,37,Male,8.03
S06105,23,CSE,32,49,92,52,76,60,Male,5.13
S06106,22,CSE,89,79,94,52,67,78,Male,8.57
S06107,24,CSE,91,88,57,99,62,58,Female,5.47
S06108,19,CSE,34,41,55,50,68,42,Female,5.94
S06109,23,CSE,98,93,77,34,83,57,Female,6.84
S06110,24,CSE,55,32,76,46,50,61,Female,6.74
S06111,21,CSE,85,62,78,54,38,74,Male,7.49
S06112,21,CSE,65,77,49,77,86,42,Male,6.37
S06113,22,CSE,82,34,53,78,77,62,Male,6.44
S06114,22,CSE,41,61,66,66,42,71,Male,9.15
S06115,23,CSE,35,85,52,71,92,63,Male,9.39
S06116,19,CSE,86,77,90,56,83,94,Male,8.59
S06117,21,CSE,46,43,89,51,47,73,Male,8.86
S06118,20,CSE,97,80,40,32,70,79,Male,9.88
S06119,24,CSE,76,46,88,65,92,65,Female,7.21
S06120,22,CSE,68,77,87,61,55,45,Female,8.68
S06121,19,CSE,43,36,55,40,65,31,Male,8.45
S06122,18,CSE,34,44,35,50,78,54,Male,5.5
S06123,18,CSE,78,35,76,62,45,87,Female,6.42
S06124,24,CSE,59,58,99,66,69,42,Female,8.31
S06125,23,CSE,65,39,89,68,42,40,Female,5.46
S06126,24,CSE,61,60,69,46,95,51,Female,8.52
S06127,18,CSE,85,50,42,62,87,87,Male,5.8
S06128,20,CSE,69,69,34,63,95,60,Female,5.19
S06129,21,CSE,57,75,35,74,69,89,Male,9.4
S06130,20,CSE,78,76,46,76,78,75,Male,8.29
S06131,18,CSE,70,62,68,46,76,53,Male,8.56
S06132,18,CSE,61,73,98,98,92,98,Male,8.89
S06133,19,CSE,62,88,45,79,97,86,Female,9.96
S06134,24,CSE,90,82,73,51,60,77,Female,8.33
S06135,23,CSE,56,70,59,70,81,53,Female,9.41
S06136,19,CSE,50,80,68,46,32,35,Male,8.08
S06137,23,CSE,34,81,66,49,98,67,Male,5.75
S06138,19,CSE,40,31,59,99,60,81,Female,7.58
S06139,19,CSE,81,99,57,95,70,50,Female,9.89
S06140,21,CSE,30,56,80,40,59,43,Female,5.84
S06141,18,CSE,35,42,34,97,33,77,Male,9.86
S06142,18,CSE,64,94,41,81,75,46,Male,9.53
S06143,18,CSE,68,65,48,78,46,35,Male,6.99
S06144,18,CSE,55,72,47,89,45,46,Female,5.63
S06145,23,CSE,77,86,78,92,40,97,Male,9.67
S06146,20,CSE,40,95,49,39,85,50,Male,5.24
S06147,24,CSE,62,94,76,81,94,31,Female,7.41
S06148,22,CSE,60,70,64,65,38,48,Male,6.08
S06149,21,CSE,67,54,90,77,32,45,Male,7.9
S06150,18,CSE,49,41,33,56,99,98,Female,9.97
S06151,21,CSE,55,42,41,81,88,92,Male,8.99
S06152,18,CSE,77,99,34,43,33,96,Male,6.51
S06153,18,CSE,51,95,31,50,82,61,Male,9.31
S06154,19,CSE,30,56,49,40,91,83,Female,9.44
S06155,20,CSE,44,31,50,74,81,80,Female,8.27
S06156,18,CSE,87,57,75,38,73,91,Male,8.74
S06157,18,CSE,31,56,63,69,36,31,Female,7.6
S06158,24,CSE,45,57,67,57,77,96,Female,7.79
S06159,23,CSE,73,55,40,91,86,79,Male,8.24
S06160,18,CSE,91,59,78,66,70,90,Female,8.57
S06161,20,CSE,87,45,70,37,53,66,Male,8.13
S06162,23,CSE,87,30,95,94,67,32,Female,6.7
S06163,22,CSE,65,30,47,53,32,68,Female,6.15
S06164,22,CSE,96,85,77,84,45,83,Male,8.22
S06165,19,CSE,55,41,71,64,38,92,Female,9.51
S06166,21,CSE,73,47,54,48,91,96,Male,6.84
S06167,19,CSE,45,85,79,49,40,30,Male,6.71
S06168,18,CSE,58,64,37,54,34,91,Male,7.92
S06169,20,CSE,54,53,81,99,98,90,Male,9.61
S06170,24,CSE,65,63,45,78,43,63,Female,9.74
S06171,20,CSE,49,89,42,79,80,91,Female,8.26
S06172,24,CSE,57,76,74,61,47,57,Female,5.79
S06173,20,CSE,32,61,97,82,64,52,Male,9.44
S06174,23,CSE,30,30,45,65,76,85,Female,9.68
S06175,22,CSE,30,43,47,98,71,43,Female,7.13
S06176,18,CSE,95,78,46,72,74,52,Male,9.87
S06177,19,CSE,79,30,66,49,53,73,Male,7.35
S06178,23,CSE,72,38,64,71,69,41,Female,5.29
S06179,18,CSE,74,38,99,35,43,46,Male,8.13
S06180,22,CSE,38,71,83,42,66,53,Male,8.14
S06181,23,CSE,89,82,95,94,63,59,Male,5.24
S06182,24,CSE,84,54,85,82,53,90,Female,9.78
S06183,20,CSE,67,89,73,59,62,94,Female,9.23
S06184,19,CSE,31,50,46,51,87,61,Male,8.99
S06185,24,CSE,67,79,51,40,75,33,Male,9.19
S06186,21,CSE,99,60,94,66,53,61,Female,5.19
S06187,23,CSE,88,80,31,91,82,65,Male,6.69
S06188,24,CSE,69,67,36,98,82,67,Female,9.41
S06189,23,CSE,49,31,64,58,53,61,Male,6.36
S06190,21,CSE,63,31,31,95,65,43,Female,5.47
S06191,22,CSE,83,69,60,33,67,50,Female,9.49
S06192,24,CSE,47,87,74,91,84,79,Female,6.04
S06193,19,CSE,95,87,86,39,51,98,Male,8.91
S06194,21,CSE,95,32,57,72,66,63,Female,8.75
S06195,21,CSE,71,53,33,60,50,70,Female,7.68
S06196,24,CSE,85,82,95,88,93,72,Female,5.02
S06197,23,CSE,88,93,44,54,88,91,Male,9.36
S06198,24,CSE,64,80,93,54,52,96,Female,6.2
S06199,23,CSE,33,71,88,41,93,91,Female,8.52
S06200,22,CSE,92,83,45,53,52,39,Female,8.28
S06201,23,CSE,68,75,71,31,43,48,Female,5.4
S06202,22,CSE,84,35,78,51,33,38,Male,5.18
S06203,21,CSE,34,98,47,64,55,87,Male,7.97
S06204,20,CSE,86,78,83,77,81,70,Male,7.83
S06205,23,CSE,53,33,69,82,97,32,Female,6.76
S06206,19,CSE,64,86,33,75,84,33,Male,6.83
S06207,19,CSE,79,46,99,95,59,55,Female,5.75
S06208,23,CSE,60,82,63,66,52,74,Male,6.86
S06209,21,CSE,39,90,42,48,57,42,Male,9.58
S06210,21,CSE,90,93,96,86,39,44,Female,8.87
S06211,23,CSE,75,77,98,71,81,43,Female,9.96
S06212,21,CSE,47,62,71,44,64,91,Male,7.03
S06213,18,CSE,69,47,86,55,61,35,Male,6.5
S06214,19,CSE,70,95,41,82,49,38,Male,8.51
S06215,23,CSE,37,72,94,54,36,68,Female,7.97
S06216,21,CSE,52,34,37,95,30,95,Male,5.16
S06217,20,CSE,79,65,48,66,75,45,Male,8.08
S06218,21,CSE,88,60,95,66,94,58,Female,6.05
S06219,21,CSE,98,69,33,58,95,65,Female,9.7
S06220,24,CSE,31,35,83,37,47,96,Male,5.41
S06221,21,CSE,69,71,30,63,35,45,Male,8.91
S06222,24,CSE,43,45,87,43,78,88,Male,6.58
S06223,22,CSE,80,77,58,47,51,34,Male,10.0
S06224,23,CSE,78,94,85,61,81,61,Female,5.32
S06225,19,CSE,83,68,35,30,62,78,Female,5.35
S06226,24,CSE,68,74,49,73,48,82,Male,7.45
S06227,18,CSE,83,68,63,53,63,37,Female,5.45
S06228,19,CSE,57,97,59,53,78,38,Male,6.59
S06229,19,CSE,93,89,97,45,99,53,Female,9.91
S06230,20,CSE,34,37,80,86,59,64,Female,7.02
S06231,23,CSE,71,32,67,78,38,32,Male,9.45
S06232,21,CSE,85,65,43,33,89,79,Female,9.42
S06233,24,CSE,52,64,96,82,53,56,Male,5.96
S06234,21,CSE,84,71,71,98,74,39,Male,6.62
S06235,23,CSE,44,96,88,40,61,62,Male,9.34
S06236,21,CSE,48,78,97,30,61,30,Male,7.94
S06237,20,CSE,75,34,63,66,74,86,Female,5.53
S06238,19,CSE,39,52,70,96,84,42,Female,9.52
S06239,18,CSE,40,37,94,99,95,69,Female,7.41
S06240,24,CSE,60,54,59,92,86,51,Male,9.41
S06241,20,CSE,82,42,93,35,53,71,Female,5.55
S06242,22,CSE,98,44,37,85,37,78,Female,6.5
S06243,19,CSE,35,52,85,66,55,40,Male,5.45
S06244,24,CSE,54,34,31,98,50,31,Male,5.17
S06245,23,CSE,78,51,69,86,71,95,Male,8.14
S06246,18,CSE,60,74,80,46,32,95,Female,5.29
S06247,21,CSE,40,45,96,45,46,86,Male,7.56
S06248,19,CSE,59,58,36,87,48,32,Male,9.88
S06249,18,CSE,83,86,49,66,38,94,Male,7.17
S06250,24,CSE,37,69,70,61,55,99,Male,6.49
S06251,22,CSE,51,94,88,45,33,84,Male,7.83
S06252,18,CSE,77,58,60,94,97,76,Female,9.75
S06253,19,CSE,67,57,33,73,80,44,Male,6.56
S06254,23,CSE,38,46,90,78,93,99,Female,5.68
S06255,24,CSE,63,93,79,51,68,49,Male,9.78
S06256,18,CSE,49,30,84,50,37,42,Male,8.63
S06257,19,CSE,32,32,30,60,53,91,Female,7.79
S06258,20,CSE,43,58,98,36,90,66,Male,7.64
S06259,22,CSE,91,55,33,98,80,53,Male,9.76
S06260,18,CSE,92,83,65,30,92,45,Female,5.51
S06261,24,CSE,83,93,98,91,70,57,Male,6.21
S06262,20,CSE,52,75,80,32,35,88,Male,6.39
S06263,22,CSE,53,74,92,39,73,79,Male,7.39
S06264,24,CSE,41,92,91,63,90,81,Male,8.5
S06265,24,CSE,97,58,96,77,41,92,Male,8.8
S06266,24,CSE,99,56,71,43,80,66,Male,6.58
S06267,22,CSE,98,67,92,93,59,84,Female,9.96
S06268,19,CSE,38,61,76,80,94,94,Male,9.3
S06269,18,CSE,43,41,96,54,68,33,Male,7.2
S06270,18,CSE,38,38,37,75,75,42,Female,8.49
S06271,21,CSE,53,45,58,57,57,76,Female,5.15
S06272,22,CSE,88,39,57,82,58,85,Male,7.95
S06273,19,CSE,75,63,77,44,31,59,Male,9.11
S06274,19,CSE,44,43,59,92,55,54,Female,7.67
S06275,24,CSE,38,49,66,45,67,59,Female,5.48
S06276,20,CSE,52,89,68,32,56,55,Female,6.69
S06277,21,CSE,83,80,89,46,82,43,Male,5.66
S06278,20,CSE,74,50,80,96,92,74,Male,6.86
S06279,20,CSE,67,94,87,31,76,82,Female,9.48
S06280,19,CSE,37,44,44,55,62,90,Female,8.64
S06281,20,CSE,55,46,46,60,81,74,Male,7.67
S06282,20,CSE,32,78,83,73,45,34,Male,9.98
S06283,24,CSE,45,54,66,72,30,99,Male,7.11
S06284,20,CSE,86,53,60,97,44,46,Female,9.87
S06285,21,CSE,43,74,94,49,71,33,Female,7.52
S06286,22,CSE,72,92,80,58,36,47,Male,5.08
S06287,18,CSE,78,84,85,63,71,36,Male,9.65
S06288,23,CSE,96,95,79,92,50,45,Female,6.28
S06289,21,CSE,33,88,69,50,60,49,Female,7.58
S06290,24,CSE,59,70,88,79,92,84,Female,9.98
S06291,20,CSE,43,62,77,65,31,86,Female,8.48
S06292,21,CSE,78,85,99,89,88,76,Male,9.9
S06293,22,CSE,86,42,84,55,80,80,Male,9.74
S06294,23,CSE,53,52,38,58,45,63,Female,7.76
S06295,19,CSE,94,44,56,34,91,97,Male,7.24
S06296,24,CSE,59,98,31,59,70,60,Male,9.67
S06297,19,CSE,37,85,83,37,70,87,Female,5.74
S06298,24,CSE,54,63,52,90,83,82,Female,8.99
S06299,21,CSE,37,95,64,78,57,51,Male,6.03
S06300,23,CSE,92,99,64,62,55,53,Female,7.23
S06301,24,CSE,40,71,53,65,45,32,Male,6.96
S06302,23,CSE,86,32,44,56,92,47,Male,9.71
S06303,22,CSE,54,62,74,58,76,66,Male,9.62
S06304,21,CSE,89,63,78,33,41,64,Male,7.44
S06305,21,CSE,41,87,74,66,54,65,Female,6.22
S06306,23,CSE,92,31,65,52,79,33,Male,8.06
S06307,19,CSE,68,53,65,68,89,51,Male,7.42
S06308,22,CSE,70,30,32,37,42,95,Male,5.46
S06309,24,CSE,33,66,52,41,44,37,Female,9.48
S06310,19,CSE,80,41,37,31,68,42,Male,8.72
S06311,20,CSE,56,85,67,34,95,68,Male,8.23
S06312,22,CSE,59,47,98,79,66,56,Female,7.75
S06313,21,CSE,88,66,55,61,61,66,Female,6.3
S06314,21,CSE,60,57,42,76,67,57,Male,5.96
S06315,22,CSE,66,38,76,90,56,57,Female,6.98
S06316,18,CSE,46,83,95,47,57,78,Female,9.45
S06317,24,CSE,97,76,83,31,41,44,Female,6.99
S06318,19,CSE,57,57,38,48,83,45,Female,9.56
S06319,18,CSE,46,75,39,64,54,77,Male,5.84
S06320,23,CSE,85,84,96,32,55,99,Female,8.63
S06321,19,CSE,96,89,80,72,31,74,Male,5.87
S06322,19,CSE,34,44,93,65,76,75,Female,6.15
S06323,22,CSE,43,46,79,80,92,55,Male,8.2
S06324,22,CSE,72,97,57,89,81,33,Male,8.9
S06325,18,CSE,47,60,44,43,39,43,Female,7.98
S06326,21,CSE,39,72,97,76,87,74,Male,7.87
S06327,23,CSE,56,34,97,45,76,50,Female,6.17
S06328,22,CSE,63,92,60,41,93,65,Male,9.96
S06329,18,CSE,51,59,78,41,85,79,Male,6.91
S06330,24,CSE,72,87,54,68,65,89,Female,5.56
S06331,21,CSE,80,65,55,86,99,82,Male,7.67
S06332,24,CSE,62,48,86,51,61,85,Female,7.31
S06333,20,CSE,98,39,89,99,77,65,Female,6.63
S06334,22,CSE,57,66,30,33,50,54,Male,8.98
S06335,18,CSE,56,86,52,62,66,71,Female,8.58
S06336,19,CSE,73,85,84,69,60,44,Female,8.17
S06337,23,CSE,54,48,81,47,44,81,Male,9.13
S06338,24,CSE,44,63,63,90,91,44,Female,8.77
S06339,19,CSE,49,95,90,31,96,69,Female,5.98
S06340,21,CSE,60,69,45,74,90,48,Male,5.93
S06341,19,CSE,46,65,97,85,52,31,Male,7.0
S06342,22,CSE,58,84,65,47,98,77,Male,7.91
S06343,19,CSE,66,76,97,59,75,63,Male,8.02
S06344,21,CSE,50,77,31,40,89,46,Female,7.17
S06345,20,CSE,64,33,47,72,84,30,Female,8.58
S06346,21,CSE,55,37,50,68,80,37,Male,6.75
S06347,18,CSE,58,75,99,50,46,87,Male,9.25
S06348,22,CSE,95,80,75,62,98,67,Male,5.01
S06349,21,CSE,62,99,84,47,59,30,Male,7.35
S06350,24,CSE,89,39,90,60,36,75,Female,9.23
S06351,20,CSE,84,89,81,40,76,60,Male,5.56
S06352,20,CSE,34,66,58,55,35,35,Male,9.49
S06353,24,CSE,55,67,98,33,80,54,Female,8.91
S06354,24,CSE,92,67,36,90,93,41,Female,7.79
S06355,24,CSE,55,77,53,37,56,37,Male,6.17
S06356,22,CSE,37,48,96,87,42,67,Male,8.75
S06357,24,CSE,95,34,67,43,31,75,Male,5.27
S06358,23,CSE,69,56,35,91,76,31,Female,9.36
S06359,19,CSE,47,55,67,48,31,97,Male,7.86
S06360,20,CSE,44,47,65,98,35,53,Female,7.56
S06361,21,CSE,98,78,54,91,81,87,Female,6.29
S06362,24,CSE,73,85,31,89,97,39,Female,6.87
S06363,19,CSE,67,91,44,98,56,58,Female,6.19
S06364,20,CSE,68,87,70,72,84,55,Male,8.96
S06365,24,CSE,96,50,89,50,88,94,Male,6.94
S06366,20,CSE,70,81,47,52,41,86,Female,6.74
S06367,18,CSE,46,55,96,85,49,58,Female,6.82
S06368,23,CSE,52,34,35,71,50,92,Female,6.19
S06369,20,CSE,85,57,48,90,78,68,Female,9.3
S06370,21,CSE,53,34,30,38,54,68,Male,5.32
S06371,22,CSE,90,64,34,64,72,96,Female,6.16
S06372,23,CSE,44,35,69,37,84,73,Male,8.36
S06373,22,CSE,85,49,41,63,43,75,Female,9.11
S06374,19,CSE,80,88,71,76,79,33,Male,7.2
S06375,24,CSE,65,61,59,37,45,35,Male,6.94
S06376,21,CSE,64,74,81,82,47,59,Male,8.46
S06377,18,CSE,80,80,54,60,76,79,Male,9.79
S06378,18,CSE,92,31,90,70,95,95,Female,8.25
S06379,20,CSE,70,45,60,38,38,93,Female,8.32
S06380,23,CSE,95,90,64,91,91,61,Female,7.7
S06381,24,CSE,61,90,72,56,62,73,Female,6.25
S06382,23,CSE,64,85,89,65,32,83,Female,9.75
S06383,24,CSE,39,92,31,65,71,83,Female,9.75
S06384,20,CSE,56,73,47,51,40,67,Female,7.68
S06385,20,CSE,39,47,51,46,84,70,Male,8.43
S06386,18,CSE,95,98,63,93,73,45,Female,7.56
S06387,19,CSE,41,43,97,79,95,70,Male,7.77
S06388,21,CSE,95,36,47,56,63,62,Female,7.19
S06389,23,CSE,61,43,87,36,34,93,Female,7.52
S06390,21,CSE,49,97,33,33,87,57,Male,9.04
S06391,21,CSE,50,43,56,79,76,84,Male,8.28
S06392,20,CSE,34,82,48,36,57,57,Male,7.79
S06393,23,CSE,70,87,58,66,48,81,Female,7.24
S06394,23,CSE,47,55,49,78,60,95,Male,7.96
S06395,23,CSE,34,42,96,72,53,66,Male,8.57
S06396,19,CSE,60,96,83,71,32,61,Female,5.82
S06397,24,CSE,62,63,87,67,46,69,Male,9.9
S06398,21,CSE,91,56,56,83,80,70,Male,8.4
S06399,19,CSE,49,44,30,90,97,41,Female,8.35
S06400,22,CSE,42,45,71,39,73,68,Female,9.0
S06401,19,CSE,76,31,45,89,42,77,Female,7.77
S06402,22,CSE,44,66,35,82,51,56,Female,6.05
S06403,18,CSE,87,66,66,54,91,85,Female,7.0
S06404,22,CSE,55,84,95,47,90,73,Female,5.46
S06405,22,CSE,93,68,77,45,80,88,Female,6.11
S06406,19,CSE,84,95,89,76,70,89,Female,6.1
S06407,22,CSE,57,59,92,40,59,45,Female,8.59
S06408,19,CSE,67,92,64,38,96,55,Male,9.13
S06409,23,CSE,37,99,83,51,75,92,Female,7.1
S06410,24,CSE,76,62,61,34,48,80,Female,6.68
S06411,21,CSE,76,41,48,61,63,86,Female,8.35
S06412,20,CSE,79,82,61,86,32,85,Male,6.09
S06413,20,CSE,71,73,36,83,74,96,Male,5.12
S06414,18,CSE,86,46,91,55,61,46,Male,8.66
S06415,18,CSE,49,94,74,85,59,99,Male,8.14
S06416,23,CSE,55,42,67,90,92,97,Male,8.47
S06417,19,CSE,95,47,47,94,41,46,Male,8.28
S06418,24,CSE,36,85,57,76,66,38,Female,6.32
S06419,24,CSE,82,48,56,71,97,91,Female,5.33
S06420,19,CSE,45,76,91,87,39,97,Female,9.59
S06421,18,CSE,63,93,92,68,98,48,Male,7.36
S06422,21,CSE,36,60,84,96,58,65,Female,6.83
S06423,23,CSE,83,76,57,48,70,33,Male,5.0
S06424,24,CSE,98,57,97,73,51,39,Female,8.59
S06425,21,CSE,74,84,39,72,30,51,Female,8.07
S06426,19,CSE,65,42,74,37,66,53,Male,7.9
S06427,18,CSE,51,40,81,64,53,84,Female,8.44
S06428,19,CSE,73,63,46,89,54,97,Female,9.35
S06429,18,CSE,71,63,54,97,81,49,Female,7.31
S06430,23,CSE,82,55,40,53,41,73,Female,7.97
S06431,19,CSE,85,45,92,34,81,91,Female,6.44
S06432,20,CSE,41,39,81,53,90,84,Female,7.75
S06433,19,CSE,63,86,89,91,90,90,Male,6.66
S06434,19,CSE,35,49,30,73,86,73,Male,6.19
S06435,18,CSE,85,79,53,34,79,88,Female,6.33
S06436,20,CSE,68,33,57,66,38,66,Female,6.23
S06437,20,CSE,76,67,66,66,58,33,Female,8.87
S06438,20,CSE,85,81,73,74,74,68,Female,6.65
S06439,22,CSE,96,90,74,83,90,87,Male,8.04
S06440,18,CSE,95,95,82,88,63,70,Male,7.78
S06441,19,CSE,35,30,71,81,73,34,Female,9.91
S06442,20,CSE,61,33,69,84,45,82,Male,6.64
S06443,22,CSE,34,60,45,39,77,78,Male,7.32
S06444,24,CSE,80,37,66,91,72,39,Female,9.45
S06445,19,CSE,70,72,39,78,85,42,Male,8.51
S06446,21,CSE,96,84,95,99,40,57,Male,7.98
S06447,19,CSE,41,70,77,35,34,47,Female,8.82
S06448,21,CSE,79,98,95,88,35,62,Female,7.9
S06449,22,CSE,81,55,93,38,73,47,Female,8.19
S06450,24,CSE,41,89,88,46,96,43,Male,7.04
S06451,20,CSE,47,41,60,92,86,86,Male,7.23
S06452,19,CSE,37,61,90,39,50,34,Female,6.41
S06453,24,CSE,33,74,76,35,71,98,Female,5.83
S06454,22,CSE,64,68,54,91,59,53,Male,5.37
S06455,20,CSE,92,50,60,88,82,61,Female,5.34
S06456,22,CSE,70,39,61,92,49,90,Male,9.89
S06457,23,CSE,69,53,96,96,38,39,Male,9.45
S06458,20,CSE,95,73,53,81,73,75,Female,5.03
S06459,19,CSE,74,80,32,64,34,50,Male,9.47
S06460,23,CSE,95,64,61,48,46,37,Male,8.7
S06461,21,CSE,70,49,77,60,51,39,Female,8.35
S06462,24,CSE,84,88,48,87,75,88,Male,9.73
S06463,20,CSE,90,54,31,97,55,65,Female,9.28
S06464,22,CSE,79,59,66,34,89,56,Male,7.2
S06465,20,CSE,43,81,65,32,63,39,Female,9.17
S06466,22,CSE,95,80,72,60,61,94,Male,7.11
S06467,20,CSE,62,40,50,76,30,43,Female,5.6
S06468,24,CSE,49,92,57,77,56,53,Male,5.99
S06469,20,CSE,78,76,61,36,80,70,Male,8.06
S06470,18,CSE,75,39,88,67,71,47,Male,9.87
S06471,19,CSE,45,63,70,85,70,80,Female,7.4
S06472,21,CSE,78,64,65,63,42,52,Female,5.38
S06473,20,CSE,31,54,93,70,99,89,Female,6.83
S06474,22,CSE,69,65,75,62,79,56,Male,7.27
S06475,21,CSE,73,58,68,68,39,71,Female,6.05
S06476,24,CSE,56,97,83,46,63,55,Male,9.95
S06477,20,CSE,75,91,45,97,99,60,Male,5.08
S06478,21,CSE,97,65,88,67,81,99,Male,6.62
S06479,21,CSE,67,31,72,31,61,56,Female,6.52
S06480,24,CSE,72,98,90,47,71,95,Female,6.66
S06481,23,CSE,84,82,59,63,38,57,Female,6.29
S06482,18,CSE,75,75,85,40,66,67,Male,8.71
S06483,22,CSE,64,53,68,76,70,91,Female,6.14
S06484,22,CSE,77,32,79,84,36,56,Female,6.15
S06485,18,CSE,87,40,52,55,57,44,Male,9.21
S06486,24,CSE,54,37,31,49,40,39,Female,9.39
S06487,19,CSE,50,85,60,64,91,46,Male,6.93
S06488,23,CSE,68,53,98,81,34,83,Female,6.0
S06489,23,CSE,64,65,84,89,51,74,Male,7.53
S06490,18,CSE,62,75,71,77,98,43,Female,9.22
S06491,24,CSE,68,86,84,54,44,72,Male,9.4
S06492,19,CSE,63,91,36,86,63,84,Female,9.03
S06493,19,CSE,48,55,45,72,87,40,Male,7.27
S06494,19,CSE,30,34,40,64,56,91,Male,7.07
S06495,23,CSE,45,79,91,52,64,55,Male,6.76
S06496,19,CSE,78,41,43,91,72,74,Male,7.47
S06497,19,CSE,71,90,95,89,92,40,Female,5.16
S06498,23,CSE,73,77,45,56,90,47,Female,5.85
S06499,19,CSE,38,54,69,54,77,94,Female,6.4
S06500,18,CSE,51,79,82,77,61,53,Male,7.11
S06501,18,CSE,45,80,93,31,68,33,Male,9.39
S06502,24,CSE,74,78,42,71,84,30,Female,6.7
S06503,18,CSE,53,78,65,57,53,84,Female,5.85
S06504,21,CSE,87,53,82,54,70,44,Male,6.34
S06505,19,CSE,40,45,62,52,74,49,Male,9.21
S06506,21,CSE,75,57,50,39,41,41,Male,9.46
S06507,22,CSE,40,53,89,85,75,92,Female,5.62
S06508,24,CSE,38,95,32,87,51,67,Female,8.39
S06509,18,CSE,49,48,52,33,34,52,Female,5.67
S06510,24,CSE,51,82,35,51,64,33,Male,5.44
S06511,19,CSE,95,72,59,64,30,79,Male,8.07
S06512,20,CSE,71,83,93,91,32,87,Female,8.6
S06513,22,CSE,40,94,30,83,53,64,Female,5.24
S06514,22,CSE,70,71,76,42,58,81,Male,5.02
S06515,23,CSE,78,38,99,39,66,82,Female,5.14
S06516,21,CSE,67,45,88,86,68,44,Female,6.88
S06517,23,CSE,93,78,44,51,58,62,Female,5.74
S06518,24,CSE,44,69,77,46,83,82,Female,6.83
S06519,24,CSE,54,50,59,70,59,35,Female,6.16
S06520,24,CSE,54,35,51,77,76,52,Female,6.25
S06521,22,CSE,46,46,76,93,91,30,Female,6.89
S06522,24,CSE,96,91,99,48,83,88,Female,5.69
S06523,20,CSE,77,66,40,54,94,36,Male,5.09
S06524,18,CSE,46,67,77,35,34,38,Male,6.95
S06525,22,CSE,82,96,34,77,71,42,Female,9.94
S06526,19,CSE,96,82,53,46,74,59,Male,8.61
S06527,22,CSE,69,77,74,53,71,31,Female,8.92
S06528,19,CSE,86,87,75,57,44,65,Male,6.51
